split,method,seed,episodes,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_calibration_error,false_safe_confidence,abstain_rate,tail_param_error
combined_hard_shift,passive_tactile_classifier,3,48,0.35417,0.35417,0.16667,0.29202,2.00000,0.24000,0.62500,0.32298,0.00000,0.00000,0.45729
combined_hard_shift,passive_tactile_classifier,4,48,0.35417,0.29167,0.20833,0.28502,2.00000,0.24000,0.68056,0.32889,0.00000,0.00000,0.40267
combined_hard_shift,passive_tactile_classifier,5,48,0.45833,0.35417,0.10417,0.26711,2.00000,0.24000,0.70139,0.36158,0.02083,0.00000,0.39106
combined_hard_shift,passive_tactile_classifier,6,48,0.47917,0.18750,0.20833,0.25969,2.00000,0.24000,0.75000,0.38450,0.00000,0.00000,0.37842
combined_hard_shift,passive_tactile_classifier,7,48,0.33333,0.31250,0.18750,0.27460,2.00000,0.24000,0.63889,0.36079,0.02083,0.00000,0.37340
combined_hard_shift,passive_tactile_classifier,8,48,0.31250,0.43750,0.20833,0.28850,2.00000,0.24000,0.68750,0.37185,0.00000,0.00000,0.41340
combined_hard_shift,passive_tactile_classifier,9,48,0.41667,0.27083,0.20833,0.26707,2.00000,0.24000,0.67361,0.33926,0.00000,0.00000,0.39244
combined_hard_shift,greedy_active_touch,0,48,0.25000,0.47917,0.27083,0.29201,2.00000,0.26833,0.63889,0.29757,0.06250,0.00000,0.42435
combined_hard_shift,greedy_active_touch,1,48,0.33333,0.43750,0.18750,0.27289,2.00000,0.26958,0.67361,0.30305,0.00000,0.00000,0.38893
combined_hard_shift,greedy_active_touch,2,48,0.16667,0.58333,0.20833,0.31882,2.00000,0.26312,0.65278,0.31819,0.00000,0.00000,0.47344
combined_hard_shift,greedy_active_touch,3,48,0.29167,0.56250,0.12500,0.29189,2.00000,0.26375,0.65278,0.27135,0.04167,0.00000,0.44879
combined_hard_shift,greedy_active_touch,4,48,0.33333,0.39583,0.20833,0.28083,2.00000,0.26979,0.65278,0.29590,0.00000,0.00000,0.41942
combined_hard_shift,greedy_active_touch,5,48,0.29167,0.50000,0.14583,0.27384,2.00000,0.25292,0.68750,0.28662,0.02083,0.00000,0.39772
combined_hard_shift,greedy_active_touch,6,48,0.41667,0.31250,0.22917,0.25844,2.00000,0.25312,0.71528,0.27931,0.04167,0.00000,0.37507
combined_hard_shift,greedy_active_touch,7,48,0.37500,0.35417,0.20833,0.26849,2.00000,0.26229,0.61806,0.29258,0.00000,0.00000,0.35936
combined_hard_shift,greedy_active_touch,8,48,0.27083,0.52083,0.18750,0.28279,2.00000,0.26146,0.67361,0.33098,0.00000,0.00000,0.38547
combined_hard_shift,greedy_active_touch,9,48,0.31250,0.50000,0.25000,0.27596,2.00000,0.26958,0.64583,0.29527,0.00000,0.00000,0.43175
combined_hard_shift,strong_tactile_then_policy,0,48,0.12500,0.64583,0.25000,0.24921,6.00000,0.79000,0.73611,0.37433,0.00000,0.00000,0.38137
combined_hard_shift,strong_tactile_then_policy,1,48,0.25000,0.54167,0.16667,0.24996,6.00000,0.79000,0.78472,0.43913,0.00000,0.00000,0.37306
combined_hard_shift,strong_tactile_then_policy,2,48,0.18750,0.66667,0.16667,0.27566,6.00000,0.79000,0.78472,0.40754,0.00000,0.00000,0.38948
combined_hard_shift,strong_tactile_then_policy,3,48,0.18750,0.70833,0.14583,0.24519,6.00000,0.79000,0.77778,0.40854,0.00000,0.00000,0.37424
combined_hard_shift,strong_tactile_then_policy,4,48,0.25000,0.56250,0.16667,0.24240,6.00000,0.79000,0.79861,0.41417,0.00000,0.00000,0.35671
combined_hard_shift,strong_tactile_then_policy,5,48,0.18750,0.70833,0.14583,0.23013,6.00000,0.79000,0.77083,0.35758,0.00000,0.00000,0.32669
combined_hard_shift,strong_tactile_then_policy,6,48,0.39583,0.41667,0.16667,0.23769,6.00000,0.79000,0.84028,0.43767,0.00000,0.00000,0.33766
combined_hard_shift,strong_tactile_then_policy,7,48,0.25000,0.54167,0.18750,0.23174,6.00000,0.79000,0.78472,0.41762,0.00000,0.00000,0.35243
combined_hard_shift,strong_tactile_then_policy,8,48,0.18750,0.66667,0.16667,0.24982,6.00000,0.79000,0.77083,0.39763,0.00000,0.00000,0.35887
combined_hard_shift,strong_tactile_then_policy,9,48,0.16667,0.62500,0.20833,0.24172,6.00000,0.79000,0.82639,0.43785,0.00000,0.00000,0.34618
combined_hard_shift,risk_aware_touch_policy,0,48,0.33333,0.31250,0.27083,0.30577,2.00000,0.22854,0.69445,0.32044,0.06250,0.00000,0.43642
combined_hard_shift,risk_aware_touch_policy,1,48,0.43750,0.25000,0.20833,0.27313,1.93750,0.22479,0.69444,0.33206,0.04167,0.00000,0.42057
combined_hard_shift,risk_aware_touch_policy,2,48,0.35417,0.39583,0.18750,0.30256,1.89583,0.20917,0.74306,0.34635,0.00000,0.00000,0.45991
combined_hard_shift,risk_aware_touch_policy,3,48,0.43750,0.33333,0.20833,0.29143,1.93750,0.21146,0.65972,0.29939,0.02083,0.00000,0.44245
combined_hard_shift,risk_aware_touch_policy,4,48,0.41667,0.31250,0.20833,0.26951,1.93750,0.21938,0.76389,0.34930,0.02083,0.00000,0.41389
combined_hard_shift,risk_aware_touch_policy,5,48,0.41667,0.35417,0.10417,0.26310,1.85417,0.19250,0.69445,0.29925,0.02083,0.00000,0.35857
combined_hard_shift,risk_aware_touch_policy,6,48,0.52083,0.16667,0.22917,0.26484,1.97917,0.21771,0.77083,0.33741,0.02083,0.00000,0.38597
combined_hard_shift,risk_aware_touch_policy,7,48,0.45833,0.20833,0.22917,0.27171,2.00000,0.22521,0.68750,0.28786,0.02083,0.00000,0.42360
combined_hard_shift,risk_aware_touch_policy,8,48,0.41667,0.33333,0.18750,0.26523,1.91667,0.20792,0.75000,0.35592,0.06250,0.00000,0.43025
combined_hard_shift,risk_aware_touch_policy,9,48,0.41667,0.16667,0.33333,0.26990,1.91667,0.21500,0.79861,0.38675,0.08333,0.00000,0.43382
combined_hard_shift,budgeted_information_gain,0,48,0.31250,0.33333,0.25000,0.30486,2.00000,0.22125,0.67361,0.28592,0.06250,0.00000,0.43846
combined_hard_shift,budgeted_information_gain,1,48,0.47917,0.27083,0.16667,0.26633,2.00000,0.21729,0.72222,0.36191,0.04167,0.00000,0.39922
combined_hard_shift,budgeted_information_gain,2,48,0.35417,0.43750,0.16667,0.29347,2.00000,0.21417,0.75000,0.34691,0.02083,0.00000,0.40649
combined_hard_shift,budgeted_information_gain,3,48,0.37500,0.41667,0.16667,0.29264,2.00000,0.22417,0.69445,0.29555,0.00000,0.00000,0.40994
combined_hard_shift,budgeted_information_gain,4,48,0.35417,0.33333,0.25000,0.29236,2.00000,0.22042,0.73611,0.32346,0.04167,0.00000,0.47114
combined_hard_shift,budgeted_information_gain,5,48,0.39583,0.35417,0.10417,0.27210,2.00000,0.21167,0.70139,0.27995,0.02083,0.00000,0.38644
combined_hard_shift,budgeted_information_gain,6,48,0.60417,0.12500,0.16667,0.24970,2.00000,0.21708,0.79167,0.33615,0.02083,0.00000,0.35216
combined_hard_shift,budgeted_information_gain,7,48,0.45833,0.20833,0.22917,0.26517,2.00000,0.21854,0.72222,0.30673,0.04167,0.00000,0.39632
combined_hard_shift,budgeted_information_gain,8,48,0.39583,0.43750,0.16667,0.28689,2.00000,0.21771,0.72222,0.33145,0.02083,0.00000,0.42462
combined_hard_shift,budgeted_information_gain,9,48,0.41667,0.25000,0.25000,0.26434,2.00000,0.21625,0.77778,0.35699,0.06250,0.00000,0.37079
combined_hard_shift,calibrated_debt_threshold,0,48,0.29167,0.25000,0.25000,0.39221,1.97917,0.21646,0.69445,0.34049,0.02083,0.18750,0.85000
combined_hard_shift,calibrated_debt_threshold,1,48,0.31250,0.25000,0.12500,0.40212,1.93750,0.21292,0.71528,0.36733,0.04167,0.22917,0.85000
combined_hard_shift,calibrated_debt_threshold,2,48,0.33333,0.35417,0.16667,0.37370,1.89583,0.20417,0.77778,0.40447,0.00000,0.12500,0.85000
combined_hard_shift,calibrated_debt_threshold,3,48,0.29167,0.35417,0.14583,0.37987,1.89583,0.20437,0.66667,0.33823,0.02083,0.16667,0.85000
combined_hard_shift,calibrated_debt_threshold,4,48,0.39583,0.31250,0.14583,0.34720,1.91667,0.20563,0.78472,0.39683,0.02083,0.12500,0.85000
combined_hard_shift,calibrated_debt_threshold,5,48,0.43750,0.33333,0.12500,0.27354,1.85417,0.19250,0.71528,0.32811,0.00000,0.04167,0.37782
combined_hard_shift,calibrated_debt_threshold,6,48,0.43750,0.20833,0.20833,0.32047,1.95833,0.21354,0.81945,0.42241,0.00000,0.10417,0.61670
combined_hard_shift,calibrated_debt_threshold,7,48,0.41667,0.16667,0.14583,0.37627,2.00000,0.22562,0.71528,0.33173,0.02083,0.18750,0.85000
combined_hard_shift,calibrated_debt_threshold,8,48,0.33333,0.35417,0.14583,0.32630,1.89583,0.19937,0.75695,0.36553,0.04167,0.12500,0.85000
combined_hard_shift,calibrated_debt_threshold,9,48,0.35417,0.18750,0.27083,0.35363,1.91667,0.21000,0.77778,0.40057,0.04167,0.14583,0.85000
combined_hard_shift,counterfactual_material_filter,0,48,0.31250,0.35417,0.27083,0.30151,1.95833,0.22792,0.71528,0.34417,0.04167,0.00000,0.42592
combined_hard_shift,counterfactual_material_filter,1,48,0.39583,0.29167,0.20833,0.27115,1.85417,0.21354,0.72222,0.37400,0.02083,0.00000,0.40417
combined_hard_shift,counterfactual_material_filter,2,48,0.47917,0.33333,0.20833,0.29217,1.85417,0.20375,0.79861,0.40282,0.00000,0.00000,0.45563
combined_hard_shift,counterfactual_material_filter,3,48,0.35417,0.43750,0.16667,0.29063,1.83333,0.21000,0.68750,0.36004,0.02083,0.00000,0.43687
combined_hard_shift,counterfactual_material_filter,4,48,0.37500,0.33333,0.20833,0.27159,1.89583,0.21375,0.77083,0.38023,0.02083,0.00000,0.40469
combined_hard_shift,counterfactual_material_filter,5,48,0.45833,0.33333,0.14583,0.24908,1.81250,0.19396,0.72917,0.31061,0.00000,0.00000,0.35537
combined_hard_shift,counterfactual_material_filter,6,48,0.47917,0.22917,0.18750,0.26085,1.93750,0.22604,0.80556,0.39527,0.02083,0.00000,0.37744
combined_hard_shift,counterfactual_material_filter,7,48,0.54167,0.18750,0.18750,0.25799,2.00000,0.23229,0.70833,0.32522,0.00000,0.00000,0.42793
combined_hard_shift,counterfactual_material_filter,8,48,0.35417,0.39583,0.18750,0.26160,1.83333,0.20312,0.78472,0.38332,0.08333,0.00000,0.39149
combined_hard_shift,counterfactual_material_filter,9,48,0.43750,0.16667,0.29167,0.25806,1.83333,0.21188,0.79167,0.41411,0.02083,0.00000,0.36271
combined_hard_shift,grounding_debt_planner_v5,0,48,0.37500,0.31250,0.27083,0.28886,2.00000,0.20792,0.70139,0.34933,0.00000,0.00000,0.42329
combined_hard_shift,grounding_debt_planner_v5,1,48,0.43750,0.25000,0.20833,0.26990,1.93750,0.19604,0.75000,0.40559,0.04167,0.00000,0.41158
combined_hard_shift,grounding_debt_planner_v5,2,48,0.43750,0.33333,0.18750,0.29852,1.89583,0.19271,0.77778,0.38572,0.00000,0.00000,0.45243
combined_hard_shift,grounding_debt_planner_v5,3,48,0.43750,0.33333,0.18750,0.29025,1.91667,0.19417,0.67361,0.34348,0.00000,0.00000,0.43687
combined_hard_shift,grounding_debt_planner_v5,4,48,0.43750,0.27083,0.25000,0.26695,1.93750,0.19687,0.79167,0.41705,0.00000,0.00000,0.39980
combined_hard_shift,grounding_debt_planner_v5,5,48,0.45833,0.33333,0.12500,0.25247,1.85417,0.18563,0.71528,0.30399,0.02083,0.00000,0.35813
combined_hard_shift,grounding_debt_planner_v5,6,48,0.52083,0.16667,0.22917,0.26543,1.97917,0.20583,0.77083,0.36654,0.00000,0.00000,0.37550
combined_hard_shift,grounding_debt_planner_v5,7,48,0.47917,0.20833,0.20833,0.27228,2.00000,0.20792,0.70139,0.30264,0.02083,0.00000,0.43932
combined_hard_shift,grounding_debt_planner_v5,8,48,0.41667,0.35417,0.18750,0.26281,1.89583,0.19146,0.75000,0.35816,0.06250,0.00000,0.43196
combined_hard_shift,grounding_debt_planner_v5,9,48,0.35417,0.18750,0.31250,0.27838,1.91667,0.19542,0.75695,0.35688,0.04167,0.00000,0.42450
combined_hard_shift,oracle_tactile_upper_bound,0,48,1.00000,0.00000,0.00000,0.01348,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01903
combined_hard_shift,oracle_tactile_upper_bound,1,48,1.00000,0.00000,0.00000,0.01250,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01621
combined_hard_shift,oracle_tactile_upper_bound,2,48,1.00000,0.00000,0.00000,0.01376,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01900
combined_hard_shift,oracle_tactile_upper_bound,3,48,1.00000,0.00000,0.00000,0.01330,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01871
combined_hard_shift,oracle_tactile_upper_bound,4,48,1.00000,0.00000,0.00000,0.01358,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01706
combined_hard_shift,oracle_tactile_upper_bound,5,48,1.00000,0.00000,0.00000,0.01303,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01677
combined_hard_shift,oracle_tactile_upper_bound,6,48,1.00000,0.00000,0.00000,0.01332,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01706
combined_hard_shift,oracle_tactile_upper_bound,7,48,1.00000,0.00000,0.00000,0.01250,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01623
combined_hard_shift,oracle_tactile_upper_bound,8,48,1.00000,0.00000,0.00000,0.01320,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01960
combined_hard_shift,oracle_tactile_upper_bound,9,48,1.00000,0.00000,0.00000,0.01230,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01687
adversarial_language_vision_trap,language_prior_policy,0,48,0.39583,0.33333,0.12500,0.28085,0.00000,0.00000,0.67361,0.41985,0.02083,0.00000,0.40624
adversarial_language_vision_trap,language_prior_policy,1,48,0.25000,0.58333,0.12500,0.30608,0.00000,0.00000,0.61111,0.36043,0.02083,0.00000,0.46223
adversarial_language_vision_trap,language_prior_policy,2,48,0.35417,0.37500,0.16667,0.31870,0.00000,0.00000,0.67361,0.38199,0.02083,0.00000,0.47680
adversarial_language_vision_trap,language_prior_policy,3,48,0.29167,0.35417,0.25000,0.31230,0.00000,0.00000,0.63889,0.35258,0.04167,0.00000,0.43559
adversarial_language_vision_trap,language_prior_policy,4,48,0.27083,0.39583,0.20833,0.32838,0.00000,0.00000,0.64583,0.36276,0.02083,0.00000,0.53796
adversarial_language_vision_trap,language_prior_policy,5,48,0.33333,0.39583,0.18750,0.31113,0.00000,0.00000,0.61806,0.30691,0.00000,0.00000,0.45908
adversarial_language_vision_trap,language_prior_policy,6,48,0.31250,0.43750,0.14583,0.30040,0.00000,0.00000,0.68056,0.38199,0.02083,0.00000,0.43549
adversarial_language_vision_trap,language_prior_policy,7,48,0.31250,0.27083,0.27083,0.30048,0.00000,0.00000,0.56250,0.29629,0.00000,0.00000,0.43336
adversarial_language_vision_trap,language_prior_policy,8,48,0.27083,0.29167,0.25000,0.31565,0.00000,0.00000,0.50694,0.29614,0.06250,0.00000,0.42657
adversarial_language_vision_trap,language_prior_policy,9,48,0.35417,0.39583,0.20833,0.32465,0.00000,0.00000,0.61806,0.34994,0.04167,0.00000,0.44945
adversarial_language_vision_trap,vision_language_policy,0,48,0.33333,0.27083,0.18750,0.31836,0.00000,0.00000,0.38194,0.25105,0.04167,0.00000,0.48648
adversarial_language_vision_trap,vision_language_policy,1,48,0.22917,0.52083,0.16667,0.33471,0.00000,0.00000,0.36111,0.28121,0.02083,0.00000,0.48573
adversarial_language_vision_trap,vision_language_policy,2,48,0.20833,0.37500,0.22917,0.36469,0.00000,0.00000,0.35417,0.26894,0.04167,0.00000,0.50744
adversarial_language_vision_trap,vision_language_policy,3,48,0.22917,0.41667,0.27083,0.35283,0.00000,0.00000,0.40972,0.28781,0.04167,0.00000,0.50386
adversarial_language_vision_trap,vision_language_policy,4,48,0.27083,0.41667,0.18750,0.35035,0.00000,0.00000,0.46528,0.30233,0.00000,0.00000,0.52434
adversarial_language_vision_trap,vision_language_policy,5,48,0.27083,0.39583,0.22917,0.32400,0.00000,0.00000,0.41667,0.26726,0.02083,0.00000,0.45257
adversarial_language_vision_trap,vision_language_policy,6,48,0.16667,0.43750,0.25000,0.33390,0.00000,0.00000,0.41667,0.28308,0.00000,0.00000,0.46704
adversarial_language_vision_trap,vision_language_policy,7,48,0.22917,0.29167,0.33333,0.34528,0.00000,0.00000,0.34722,0.25884,0.04167,0.00000,0.51672
adversarial_language_vision_trap,vision_language_policy,8,48,0.25000,0.31250,0.29167,0.34002,0.00000,0.00000,0.40972,0.23235,0.02083,0.00000,0.43691
adversarial_language_vision_trap,vision_language_policy,9,48,0.25000,0.45833,0.18750,0.34044,0.00000,0.00000,0.45833,0.29043,0.04167,0.00000,0.47204
adversarial_language_vision_trap,uncertainty_threshold_policy,0,48,0.10417,0.18750,0.50000,0.35688,0.00000,0.00000,0.38194,0.25105,0.04167,0.00000,0.51859
adversarial_language_vision_trap,uncertainty_threshold_policy,1,48,0.20833,0.29167,0.27083,0.33286,0.00000,0.00000,0.36111,0.28121,0.02083,0.00000,0.50801
adversarial_language_vision_trap,uncertainty_threshold_policy,2,48,0.16667,0.27083,0.33333,0.38112,0.00000,0.00000,0.35417,0.26894,0.04167,0.00000,0.55353
adversarial_language_vision_trap,uncertainty_threshold_policy,3,48,0.25000,0.29167,0.39583,0.36571,0.00000,0.00000,0.40972,0.28781,0.04167,0.00000,0.54495
adversarial_language_vision_trap,uncertainty_threshold_policy,4,48,0.14583,0.35417,0.35417,0.35383,0.00000,0.00000,0.46528,0.30233,0.00000,0.00000,0.49040
adversarial_language_vision_trap,uncertainty_threshold_policy,5,48,0.25000,0.25000,0.31250,0.34082,0.00000,0.00000,0.41667,0.26726,0.02083,0.00000,0.52741
adversarial_language_vision_trap,uncertainty_threshold_policy,6,48,0.16667,0.29167,0.35417,0.34676,0.00000,0.00000,0.41667,0.28308,0.00000,0.00000,0.48362
adversarial_language_vision_trap,uncertainty_threshold_policy,7,48,0.22917,0.20833,0.37500,0.38343,0.00000,0.00000,0.34722,0.25884,0.04167,0.00000,0.57811
adversarial_language_vision_trap,uncertainty_threshold_policy,8,48,0.14583,0.18750,0.47917,0.37121,0.00000,0.00000,0.40972,0.23235,0.02083,0.00000,0.52422
adversarial_language_vision_trap,uncertainty_threshold_policy,9,48,0.12500,0.33333,0.39583,0.34155,0.00000,0.00000,0.45833,0.29043,0.04167,0.00000,0.47379
adversarial_language_vision_trap,passive_tactile_classifier,0,48,0.35417,0.25000,0.22917,0.27722,2.00000,0.24000,0.57639,0.33421,0.00000,0.00000,0.41612
adversarial_language_vision_trap,passive_tactile_classifier,1,48,0.33333,0.50000,0.14583,0.29692,2.00000,0.24000,0.55556,0.30918,0.02083,0.00000,0.42508
adversarial_language_vision_trap,passive_tactile_classifier,2,48,0.33333,0.37500,0.14583,0.31326,2.00000,0.24000,0.60417,0.31915,0.02083,0.00000,0.45431
adversarial_language_vision_trap,passive_tactile_classifier,3,48,0.31250,0.35417,0.22917,0.30409,2.00000,0.24000,0.61806,0.32125,0.00000,0.00000,0.40999
adversarial_language_vision_trap,passive_tactile_classifier,4,48,0.41667,0.37500,0.12500,0.30239,2.00000,0.24000,0.61806,0.33203,0.00000,0.00000,0.43190
adversarial_language_vision_trap,passive_tactile_classifier,5,48,0.37500,0.35417,0.22917,0.27901,2.00000,0.24000,0.59722,0.31172,0.02083,0.00000,0.40216
adversarial_language_vision_trap,passive_tactile_classifier,6,48,0.39583,0.33333,0.16667,0.28264,2.00000,0.24000,0.61806,0.36705,0.02083,0.00000,0.38831
adversarial_language_vision_trap,passive_tactile_classifier,7,48,0.37500,0.25000,0.29167,0.29604,2.00000,0.24000,0.57639,0.33265,0.00000,0.00000,0.40902
adversarial_language_vision_trap,passive_tactile_classifier,8,48,0.43750,0.25000,0.27083,0.28373,2.00000,0.24000,0.53472,0.26566,0.02083,0.00000,0.39492
adversarial_language_vision_trap,passive_tactile_classifier,9,48,0.37500,0.37500,0.16667,0.28109,2.00000,0.24000,0.63195,0.32674,0.02083,0.00000,0.39785
adversarial_language_vision_trap,greedy_active_touch,0,48,0.31250,0.41667,0.20833,0.29018,2.00000,0.26813,0.52778,0.25055,0.00000,0.00000,0.44845
adversarial_language_vision_trap,greedy_active_touch,1,48,0.22917,0.56250,0.14583,0.29789,2.00000,0.26062,0.54167,0.27655,0.06250,0.00000,0.45827
adversarial_language_vision_trap,greedy_active_touch,2,48,0.27083,0.41667,0.14583,0.32697,2.00000,0.25542,0.51389,0.23209,0.00000,0.00000,0.47290
adversarial_language_vision_trap,greedy_active_touch,3,48,0.20833,0.58333,0.27083,0.32403,2.00000,0.26500,0.56944,0.28961,0.00000,0.00000,0.45454
adversarial_language_vision_trap,greedy_active_touch,4,48,0.27083,0.50000,0.14583,0.29913,2.00000,0.25583,0.56250,0.27089,0.02083,0.00000,0.45324
adversarial_language_vision_trap,greedy_active_touch,5,48,0.33333,0.50000,0.20833,0.29693,2.00000,0.26167,0.55556,0.26518,0.04167,0.00000,0.44720
adversarial_language_vision_trap,greedy_active_touch,6,48,0.25000,0.47917,0.22917,0.30134,2.00000,0.26292,0.52778,0.28803,0.02083,0.00000,0.42231
adversarial_language_vision_trap,greedy_active_touch,7,48,0.27083,0.39583,0.33333,0.31187,2.00000,0.27271,0.49306,0.29051,0.00000,0.00000,0.48036
adversarial_language_vision_trap,greedy_active_touch,8,48,0.18750,0.50000,0.27083,0.31384,2.00000,0.26750,0.50694,0.21475,0.02083,0.00000,0.43063
adversarial_language_vision_trap,greedy_active_touch,9,48,0.27083,0.56250,0.20833,0.30170,2.00000,0.26438,0.55556,0.27853,0.04167,0.00000,0.47318
adversarial_language_vision_trap,strong_tactile_then_policy,0,48,0.35417,0.47917,0.16667,0.22277,6.00000,0.79000,0.78472,0.45978,0.00000,0.00000,0.31463
adversarial_language_vision_trap,strong_tactile_then_policy,1,48,0.16667,0.72917,0.10417,0.24557,6.00000,0.79000,0.76389,0.43737,0.00000,0.00000,0.36922
adversarial_language_vision_trap,strong_tactile_then_policy,2,48,0.33333,0.56250,0.08333,0.24375,6.00000,0.79000,0.79861,0.40899,0.00000,0.00000,0.35042
adversarial_language_vision_trap,strong_tactile_then_policy,3,48,0.20833,0.62500,0.16667,0.24985,6.00000,0.79000,0.79167,0.45269,0.00000,0.00000,0.37597
adversarial_language_vision_trap,strong_tactile_then_policy,4,48,0.22917,0.62500,0.10417,0.23705,6.00000,0.79000,0.81945,0.42216,0.00000,0.00000,0.34658
adversarial_language_vision_trap,strong_tactile_then_policy,5,48,0.22917,0.64583,0.14583,0.23312,6.00000,0.79000,0.80556,0.45980,0.00000,0.00000,0.34036
adversarial_language_vision_trap,strong_tactile_then_policy,6,48,0.20833,0.70833,0.14583,0.23400,6.00000,0.79000,0.81944,0.43911,0.00000,0.00000,0.36012
adversarial_language_vision_trap,strong_tactile_then_policy,7,48,0.16667,0.58333,0.29167,0.23697,6.00000,0.79000,0.78472,0.43561,0.00000,0.00000,0.33418
adversarial_language_vision_trap,strong_tactile_then_policy,8,48,0.27083,0.60417,0.18750,0.23346,6.00000,0.79000,0.74306,0.40242,0.00000,0.00000,0.33124
adversarial_language_vision_trap,strong_tactile_then_policy,9,48,0.20833,0.66667,0.16667,0.23231,6.00000,0.79000,0.81250,0.41858,0.00000,0.00000,0.34316
adversarial_language_vision_trap,risk_aware_touch_policy,0,48,0.45833,0.20833,0.22917,0.27242,1.87500,0.21000,0.65972,0.30743,0.00000,0.00000,0.38600
adversarial_language_vision_trap,risk_aware_touch_policy,1,48,0.37500,0.43750,0.10417,0.28918,1.85417,0.19958,0.66667,0.32462,0.06250,0.00000,0.42358
adversarial_language_vision_trap,risk_aware_touch_policy,2,48,0.33333,0.33333,0.20833,0.29983,1.95833,0.21437,0.70139,0.28127,0.08333,0.00000,0.45804
adversarial_language_vision_trap,risk_aware_touch_policy,3,48,0.35417,0.35417,0.22917,0.31455,1.89583,0.20729,0.65972,0.31478,0.02083,0.00000,0.44278
adversarial_language_vision_trap,risk_aware_touch_policy,4,48,0.45833,0.33333,0.14583,0.28532,1.95833,0.21813,0.69445,0.29880,0.02083,0.00000,0.39731
adversarial_language_vision_trap,risk_aware_touch_policy,5,48,0.41667,0.29167,0.25000,0.28255,1.97917,0.22354,0.69445,0.32850,0.04167,0.00000,0.41289
adversarial_language_vision_trap,risk_aware_touch_policy,6,48,0.31250,0.33333,0.22917,0.29641,1.85417,0.20083,0.66667,0.30020,0.04167,0.00000,0.42206
adversarial_language_vision_trap,risk_aware_touch_policy,7,48,0.31250,0.25000,0.33333,0.29174,1.93750,0.21146,0.65278,0.30113,0.02083,0.00000,0.41627
adversarial_language_vision_trap,risk_aware_touch_policy,8,48,0.29167,0.25000,0.29167,0.30641,1.87500,0.20417,0.60417,0.23063,0.04167,0.00000,0.39033
adversarial_language_vision_trap,risk_aware_touch_policy,9,48,0.39583,0.31250,0.22917,0.28565,1.93750,0.21438,0.71528,0.30440,0.04167,0.00000,0.44428
adversarial_language_vision_trap,budgeted_information_gain,0,48,0.41667,0.29167,0.25000,0.27432,2.00000,0.21583,0.65278,0.29769,0.00000,0.00000,0.40786
adversarial_language_vision_trap,budgeted_information_gain,1,48,0.31250,0.56250,0.12500,0.27927,2.00000,0.21937,0.68056,0.31925,0.08333,0.00000,0.40834
adversarial_language_vision_trap,budgeted_information_gain,2,48,0.31250,0.41667,0.14583,0.30245,2.00000,0.21646,0.68750,0.27006,0.06250,0.00000,0.44747
adversarial_language_vision_trap,budgeted_information_gain,3,48,0.33333,0.37500,0.22917,0.30710,2.00000,0.21125,0.68750,0.35053,0.00000,0.00000,0.44705
adversarial_language_vision_trap,budgeted_information_gain,4,48,0.41667,0.37500,0.10417,0.29039,2.00000,0.21813,0.68750,0.29172,0.04167,0.00000,0.41563
adversarial_language_vision_trap,budgeted_information_gain,5,48,0.43750,0.31250,0.20833,0.26260,2.00000,0.22625,0.70833,0.31921,0.08333,0.00000,0.39925
adversarial_language_vision_trap,budgeted_information_gain,6,48,0.41667,0.35417,0.16667,0.27754,2.00000,0.21708,0.69445,0.28813,0.06250,0.00000,0.41055
adversarial_language_vision_trap,budgeted_information_gain,7,48,0.35417,0.25000,0.29167,0.28987,2.00000,0.21750,0.65972,0.30759,0.00000,0.00000,0.41263
adversarial_language_vision_trap,budgeted_information_gain,8,48,0.35417,0.27083,0.25000,0.29535,2.00000,0.22958,0.65278,0.24560,0.04167,0.00000,0.40627
adversarial_language_vision_trap,budgeted_information_gain,9,48,0.31250,0.45833,0.20833,0.28629,2.00000,0.21625,0.72222,0.31846,0.00000,0.00000,0.40020
adversarial_language_vision_trap,calibrated_debt_threshold,0,48,0.35417,0.16667,0.14583,0.46022,1.87500,0.20354,0.69445,0.38213,0.00000,0.33333,0.85000
adversarial_language_vision_trap,calibrated_debt_threshold,1,48,0.27083,0.29167,0.06250,0.47685,1.83333,0.19771,0.67361,0.36687,0.04167,0.33333,0.85000
adversarial_language_vision_trap,calibrated_debt_threshold,2,48,0.22917,0.33333,0.12500,0.43094,1.95833,0.21792,0.67361,0.28330,0.02083,0.25000,0.85000
adversarial_language_vision_trap,calibrated_debt_threshold,3,48,0.25000,0.27083,0.18750,0.46153,1.87500,0.19792,0.63889,0.31708,0.00000,0.27083,0.85000
