split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,stress_axis,stress_level
stress_language,0,26,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.12622,6,0.79000,1.00000,0.32674,0.32674,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,26,grounding_debt_planner,open,loose_lid_box,1,0,0,0.11292,2,0.28000,1.00000,0.23711,0.23711,locked;soft,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,26,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01435,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,27,vision_language_policy,handoff,thin_shell,1,0,0,0.11042,0,0.00000,1.00000,0.54168,0.54168,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,27,greedy_active_touch,handoff,thin_shell,1,0,0,0.07184,2,0.29000,1.00000,0.40289,0.40289,heavy;soft,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,27,strong_tactile_then_policy,handoff,thin_shell,0,1,0,0.09007,6,0.79000,1.00000,0.43806,0.43806,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,27,grounding_debt_planner,handoff,thin_shell,1,0,0,0.11381,2,0.26000,1.00000,0.38154,0.38154,heavy;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,27,oracle_tactile_upper_bound,handoff,thin_shell,1,0,0,0.00448,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,28,vision_language_policy,slide,thin_shell,1,0,0,0.05390,0,0.00000,1.00000,0.27970,0.27970,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,28,greedy_active_touch,slide,thin_shell,0,1,0,0.02660,2,0.27000,1.00000,0.27970,0.27970,fragile;full,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,28,strong_tactile_then_policy,slide,thin_shell,0,1,0,0.03716,6,0.79000,1.00000,0.27529,0.27529,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,28,grounding_debt_planner,slide,thin_shell,0,1,0,0.04831,2,0.29000,1.00000,0.26739,0.26739,heavy;soft,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,28,oracle_tactile_upper_bound,slide,thin_shell,1,0,0,0.00565,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,29,vision_language_policy,insert,rigid_insert,1,0,0,0.12309,0,0.00000,1.00000,0.51443,0.51443,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,29,greedy_active_touch,insert,rigid_insert,1,0,0,0.12040,2,0.23000,1.00000,0.33899,0.33899,fragile;soft,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,29,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.13905,6,0.79000,1.00000,0.42683,0.42683,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,29,grounding_debt_planner,insert,rigid_insert,1,0,0,0.10474,2,0.23000,1.00000,0.33899,0.33899,soft;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,0,29,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.01446,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,0,vision_language_policy,pick,generic_part,1,0,0,0.09393,0,0.00000,1.00000,0.34311,0.34311,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,0,greedy_active_touch,pick,generic_part,1,0,0,0.07464,2,0.31000,1.00000,0.30953,0.30953,locked;heavy,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,0,strong_tactile_then_policy,pick,generic_part,1,0,0,0.08725,6,0.79000,1.00000,0.33656,0.33656,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,0,grounding_debt_planner,pick,generic_part,1,0,0,0.07934,2,0.26000,1.00000,0.31298,0.31298,heavy;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,0,oracle_tactile_upper_bound,pick,generic_part,1,0,0,0.00793,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,1,vision_language_policy,pour,empty_cup,1,0,0,0.12066,0,0.00000,1.00000,0.30937,0.30937,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,1,greedy_active_touch,pour,empty_cup,1,0,0,0.10887,2,0.30000,1.00000,0.24885,0.24885,full;soft,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,1,strong_tactile_then_policy,pour,empty_cup,1,0,0,0.09066,6,0.79000,1.00000,0.26985,0.26985,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,1,grounding_debt_planner,pour,empty_cup,0,0,1,0.17576,2,0.25000,1.00000,0.28128,0.28128,full;slippery,slip_or_drop,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,1,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01268,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,2,vision_language_policy,open,latched_box,0,0,1,0.24104,0,0.00000,0.66667,0.47434,0.14101,none,slip_or_drop,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,2,greedy_active_touch,open,latched_box,1,0,0,0.14093,2,0.30000,1.00000,0.20292,0.20292,soft;full,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,2,strong_tactile_then_policy,open,latched_box,1,0,0,0.11352,6,0.79000,1.00000,0.12779,0.12779,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,2,grounding_debt_planner,open,latched_box,1,0,0,0.13362,2,0.28000,1.00000,0.15481,0.15481,soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,2,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.02119,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,3,vision_language_policy,handoff,ceramic_tool,1,0,0,0.10375,0,0.00000,1.00000,0.27353,0.27353,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,3,greedy_active_touch,handoff,ceramic_tool,0,1,0,0.10054,2,0.28000,1.00000,0.27353,0.27353,locked;soft,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,3,strong_tactile_then_policy,handoff,ceramic_tool,0,1,0,0.10626,6,0.79000,1.00000,0.26616,0.26616,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,3,grounding_debt_planner,handoff,ceramic_tool,1,0,0,0.10114,2,0.24000,1.00000,0.30895,0.30895,heavy;slippery,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,3,oracle_tactile_upper_bound,handoff,ceramic_tool,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,4,vision_language_policy,slide,dense_block,1,0,0,0.11853,0,0.00000,1.00000,0.22081,0.22081,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,4,greedy_active_touch,slide,dense_block,1,0,0,0.08037,2,0.27000,1.00000,0.22081,0.22081,full;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,4,strong_tactile_then_policy,slide,dense_block,1,0,0,0.07724,6,0.79000,1.00000,0.28883,0.28883,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,4,grounding_debt_planner,slide,dense_block,1,0,0,0.11534,1,0.08000,1.00000,0.20012,0.20012,slippery,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,4,oracle_tactile_upper_bound,slide,dense_block,1,0,0,0.00897,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,5,vision_language_policy,insert,foam_insert,1,0,0,0.17910,0,0.00000,1.00000,0.52934,0.52934,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,5,greedy_active_touch,insert,foam_insert,0,1,0,0.13877,2,0.32000,1.00000,0.52934,0.52934,locked;full,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,5,strong_tactile_then_policy,insert,foam_insert,1,0,0,0.12340,6,0.79000,1.00000,0.41894,0.41894,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,5,grounding_debt_planner,insert,foam_insert,1,0,0,0.20683,2,0.18000,1.00000,0.45475,0.45475,slippery;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,5,oracle_tactile_upper_bound,insert,foam_insert,1,0,0,0.01296,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,6,vision_language_policy,pick,glass_part,0,1,0,0.28949,0,0.00000,0.66667,0.46230,0.12896,none,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,6,greedy_active_touch,pick,glass_part,0,1,0,0.28192,2,0.27000,0.66667,0.39575,0.06242,full;fragile,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,6,strong_tactile_then_policy,pick,glass_part,0,1,0,0.16079,6,0.79000,1.00000,0.42304,0.42304,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,6,grounding_debt_planner,pick,glass_part,1,0,0,0.15343,2,0.18000,1.00000,0.39128,0.39128,slippery;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,6,oracle_tactile_upper_bound,pick,glass_part,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,7,vision_language_policy,pour,empty_cup,1,0,0,0.23145,0,0.00000,0.66667,0.43980,0.10646,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,7,greedy_active_touch,pour,empty_cup,1,0,0,0.15500,2,0.21000,1.00000,0.43577,0.43577,slippery;soft,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,7,strong_tactile_then_policy,pour,empty_cup,1,0,0,0.13436,6,0.79000,1.00000,0.36455,0.36455,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,7,grounding_debt_planner,pour,empty_cup,1,0,0,0.11338,2,0.24000,1.00000,0.28788,0.28788,slippery;heavy,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,7,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01502,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,8,vision_language_policy,open,loose_lid_box,1,0,0,0.21126,0,0.00000,1.00000,0.37967,0.37967,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,8,greedy_active_touch,open,loose_lid_box,0,1,0,0.18380,2,0.33000,1.00000,0.37967,0.37967,heavy;full,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,8,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.18032,6,0.79000,1.00000,0.36895,0.36895,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,8,grounding_debt_planner,open,loose_lid_box,1,0,0,0.22155,2,0.25000,1.00000,0.30801,0.30801,locked;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,8,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01555,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,9,vision_language_policy,handoff,thin_shell,1,0,0,0.05424,0,0.00000,1.00000,0.36928,0.36928,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,9,greedy_active_touch,handoff,thin_shell,0,1,0,0.06151,2,0.33000,1.00000,0.29852,0.29852,heavy;full,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,9,strong_tactile_then_policy,handoff,thin_shell,0,1,0,0.06586,6,0.79000,1.00000,0.27331,0.27331,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,9,grounding_debt_planner,handoff,thin_shell,1,0,0,0.12005,2,0.26000,1.00000,0.23802,0.23802,heavy;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,9,oracle_tactile_upper_bound,handoff,thin_shell,1,0,0,0.00671,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,10,vision_language_policy,slide,dense_block,0,0,1,0.22615,0,0.00000,0.66667,0.70127,0.36794,none,slip_or_drop,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,10,greedy_active_touch,slide,dense_block,1,0,0,0.18052,2,0.23000,1.00000,0.48457,0.48457,slippery;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,10,strong_tactile_then_policy,slide,dense_block,1,0,0,0.14765,6,0.79000,1.00000,0.36581,0.36581,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,10,grounding_debt_planner,slide,dense_block,1,0,0,0.16994,2,0.24000,1.00000,0.40189,0.40189,slippery;heavy,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,10,oracle_tactile_upper_bound,slide,dense_block,1,0,0,0.01187,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,11,vision_language_policy,insert,foam_insert,1,0,0,0.21853,0,0.00000,1.00000,0.52539,0.52539,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,11,greedy_active_touch,insert,foam_insert,1,0,0,0.21475,2,0.23000,1.00000,0.38027,0.38027,locked;slippery,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,11,strong_tactile_then_policy,insert,foam_insert,0,1,0,0.11699,6,0.79000,1.00000,0.27069,0.27069,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,11,grounding_debt_planner,insert,foam_insert,1,0,0,0.14537,2,0.21000,1.00000,0.37613,0.37613,soft;slippery,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,11,oracle_tactile_upper_bound,insert,foam_insert,1,0,0,0.01704,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,12,vision_language_policy,pick,generic_part,1,0,0,0.09500,0,0.00000,1.00000,0.29514,0.29514,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,12,greedy_active_touch,pick,generic_part,0,1,0,0.07868,2,0.28000,1.00000,0.29514,0.29514,locked;soft,damage_or_probe_damage,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,12,strong_tactile_then_policy,pick,generic_part,1,0,0,0.08684,6,0.79000,1.00000,0.27886,0.27886,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,12,grounding_debt_planner,pick,generic_part,1,0,0,0.09100,2,0.18000,1.00000,0.27650,0.27650,slippery;fragile,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,12,oracle_tactile_upper_bound,pick,generic_part,1,0,0,0.01207,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,13,vision_language_policy,pour,empty_cup,1,0,0,0.21464,0,0.00000,0.66667,0.42152,0.08819,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,13,greedy_active_touch,pour,empty_cup,1,0,0,0.12828,2,0.31000,1.00000,0.31669,0.31669,locked;heavy,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,13,strong_tactile_then_policy,pour,empty_cup,1,0,0,0.13148,6,0.79000,1.00000,0.37490,0.37490,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,13,grounding_debt_planner,pour,empty_cup,1,0,0,0.13450,2,0.24000,1.00000,0.31494,0.31494,heavy;slippery,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,13,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01445,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,14,vision_language_policy,open,latched_box,1,0,0,0.22714,0,0.00000,1.00000,0.29495,0.29495,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,14,greedy_active_touch,open,latched_box,1,0,0,0.14554,2,0.25000,1.00000,0.29495,0.29495,slippery;full,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,14,strong_tactile_then_policy,open,latched_box,1,0,0,0.14921,6,0.79000,1.00000,0.25340,0.25340,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,14,grounding_debt_planner,open,latched_box,1,0,0,0.21790,2,0.28000,1.00000,0.22447,0.22447,locked;soft,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,14,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.01659,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,15,vision_language_policy,handoff,generic_part,1,0,0,0.22215,0,0.00000,1.00000,0.47193,0.47193,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,15,greedy_active_touch,handoff,generic_part,1,0,0,0.16411,2,0.25000,1.00000,0.38936,0.38936,fragile;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,15,strong_tactile_then_policy,handoff,generic_part,1,0,0,0.14909,6,0.79000,1.00000,0.51695,0.51695,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,15,grounding_debt_planner,handoff,generic_part,1,0,0,0.19404,2,0.26000,1.00000,0.38145,0.38145,fragile;heavy,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,15,oracle_tactile_upper_bound,handoff,generic_part,1,0,0,0.01338,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,16,vision_language_policy,slide,polished_cylinder,1,0,0,0.18445,0,0.00000,0.66667,0.53681,0.20348,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,16,greedy_active_touch,slide,polished_cylinder,1,0,0,0.11033,2,0.24000,1.00000,0.29907,0.29907,slippery;heavy,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,16,strong_tactile_then_policy,slide,polished_cylinder,1,0,0,0.10192,6,0.79000,1.00000,0.36843,0.36843,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,16,grounding_debt_planner,slide,polished_cylinder,0,0,1,0.19222,2,0.24000,1.00000,0.29907,0.29907,slippery;heavy,slip_or_drop,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,16,oracle_tactile_upper_bound,slide,polished_cylinder,1,0,0,0.00866,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,17,vision_language_policy,insert,rigid_insert,1,0,0,0.11488,0,0.00000,1.00000,0.37423,0.37423,none,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
stress_language,1,17,greedy_active_touch,insert,rigid_insert,1,0,0,0.06334,2,0.25000,1.00000,0.29703,0.29703,full;slippery,success,0.08000,0.10000,0.10000,0.06000,0.20000,language,0.0
