split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,confidence,false_safe_confidence,abstain,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,probe_budget_pressure,adversarial_trap,ablation
adversarial_language_vision_trap,6,2,no_counterfactual_material_filter,open,latched_box,1,0,0,0.21998,2,0.23000,0.66667,0.59492,0.26159,0.53098,0,0,fragile;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,2,oracle_handoff,open,latched_box,1,0,0,0.01077,0,0.00000,1.00000,0.04000,0.04000,0.91537,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,3,grounding_debt_planner_v5,handoff,ceramic_tool,0,1,0,0.29286,2,0.18000,0.00000,0.88890,0.11110,0.40351,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,3,no_debt_estimator,handoff,ceramic_tool,0,1,0,0.29286,2,0.18000,0.00000,0.88890,0.11110,0.40351,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,3,no_active_probe_selection,handoff,ceramic_tool,0,1,0,0.21639,2,0.24000,0.66667,0.81765,0.48432,0.41896,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,3,no_tactile_belief_update,handoff,ceramic_tool,0,1,0,0.27748,2,0.18000,0.33333,0.68808,0.02142,0.50794,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,3,no_language_vision_conflict_detector,handoff,ceramic_tool,0,1,0,0.29286,2,0.18000,0.00000,0.88890,0.11110,0.40351,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,3,no_safety_gate,handoff,ceramic_tool,0,1,0,0.29286,2,0.18000,0.00000,0.88890,0.11110,0.40351,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,3,no_probe_cost_regularizer,handoff,ceramic_tool,0,1,0,0.22020,4,0.49000,0.33333,0.85674,0.19007,0.33384,0,0,heavy;fragile;slippery;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,3,no_calibration,handoff,ceramic_tool,0,1,0,0.29286,2,0.18000,0.00000,0.88890,0.11110,0.68251,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,3,no_counterfactual_material_filter,handoff,ceramic_tool,0,1,0,0.29286,2,0.18000,0.00000,0.88890,0.11110,0.40351,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,3,oracle_handoff,handoff,ceramic_tool,1,0,0,0.00865,0,0.00000,1.00000,0.04000,0.04000,0.91702,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,4,grounding_debt_planner_v5,slide,generic_part,1,0,0,0.29970,2,0.21000,1.00000,0.93277,0.93277,0.31413,0,0,slippery;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,4,no_debt_estimator,slide,generic_part,1,0,0,0.29984,2,0.18000,1.00000,0.85109,0.85109,0.37388,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,4,no_active_probe_selection,slide,generic_part,1,0,0,0.25796,2,0.24000,1.00000,0.73530,0.73530,0.41249,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,4,no_tactile_belief_update,slide,generic_part,0,0,0,0.36329,2,0.21000,0.66667,0.67695,0.34362,0.44715,0,0,slippery;soft,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,4,no_language_vision_conflict_detector,slide,generic_part,1,0,0,0.25796,2,0.24000,1.00000,0.73530,0.73530,0.41249,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,4,no_safety_gate,slide,generic_part,1,0,0,0.29970,2,0.21000,1.00000,0.93277,0.93277,0.31413,0,0,slippery;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,4,no_probe_cost_regularizer,slide,generic_part,1,0,0,0.26354,4,0.47000,1.00000,0.81698,0.81698,0.31818,0,0,slippery;soft;heavy;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,4,no_calibration,slide,generic_part,1,0,0,0.29970,2,0.21000,1.00000,0.93277,0.93277,0.59313,0,0,slippery;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,4,no_counterfactual_material_filter,slide,generic_part,1,0,0,0.29970,2,0.21000,1.00000,0.93277,0.93277,0.31413,0,0,slippery;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,4,oracle_handoff,slide,generic_part,1,0,0,0.01306,0,0.00000,1.00000,0.04000,0.04000,0.86773,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,5,grounding_debt_planner_v5,insert,rigid_insert,1,0,0,0.16729,2,0.18000,0.66667,0.42403,0.09070,0.65737,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,5,no_debt_estimator,insert,rigid_insert,1,0,0,0.16729,2,0.18000,0.66667,0.42403,0.09070,0.65737,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,5,no_active_probe_selection,insert,rigid_insert,0,1,0,0.23219,2,0.24000,0.33333,0.70580,0.03913,0.48925,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,5,no_tactile_belief_update,insert,rigid_insert,0,1,0,0.25558,2,0.18000,0.33333,0.79311,0.12644,0.46545,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,5,no_language_vision_conflict_detector,insert,rigid_insert,1,0,0,0.16729,2,0.18000,0.66667,0.42403,0.09070,0.65737,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,5,no_safety_gate,insert,rigid_insert,1,0,0,0.15986,2,0.18000,0.66667,0.42403,0.09070,0.65737,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,5,no_probe_cost_regularizer,insert,rigid_insert,0,1,0,0.21344,4,0.46000,1.00000,0.16965,0.16965,0.70757,0,0,fragile;soft;slippery;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,5,no_calibration,insert,rigid_insert,1,0,0,0.16729,2,0.18000,0.66667,0.42403,0.09070,0.93637,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,5,no_counterfactual_material_filter,insert,rigid_insert,1,0,0,0.16729,2,0.18000,0.66667,0.42403,0.09070,0.65737,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,5,oracle_handoff,insert,rigid_insert,1,0,0,0.01321,0,0.00000,1.00000,0.04000,0.04000,0.92915,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,6,grounding_debt_planner_v5,pick,thin_shell,0,1,0,0.25009,2,0.18000,0.33333,0.81226,0.14560,0.40164,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,6,no_debt_estimator,pick,thin_shell,0,1,0,0.25009,2,0.18000,0.33333,0.81226,0.14560,0.40164,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,6,no_active_probe_selection,pick,thin_shell,1,0,0,0.20985,2,0.24000,0.66667,0.57616,0.24283,0.50282,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,6,no_tactile_belief_update,pick,thin_shell,0,1,0,0.30985,2,0.18000,0.33333,0.73002,0.06335,0.44441,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,6,no_language_vision_conflict_detector,pick,thin_shell,0,1,0,0.25009,2,0.18000,0.33333,0.81226,0.14560,0.40164,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,6,no_safety_gate,pick,thin_shell,0,1,0,0.27042,2,0.18000,0.33333,0.81226,0.14560,0.40164,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,6,no_probe_cost_regularizer,pick,thin_shell,0,1,0,0.20564,4,0.49000,0.66667,0.51084,0.17751,0.47198,0,0,fragile;slippery;heavy;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,6,no_calibration,pick,thin_shell,0,1,0,0.25009,2,0.18000,0.33333,0.81226,0.14560,0.68064,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,6,no_counterfactual_material_filter,pick,thin_shell,0,1,0,0.25009,2,0.18000,0.33333,0.81226,0.14560,0.40164,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,6,oracle_handoff,pick,thin_shell,1,0,0,0.01281,0,0.00000,1.00000,0.04000,0.04000,0.87530,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,7,grounding_debt_planner_v5,pour,empty_cup,1,0,0,0.14776,2,0.25000,1.00000,0.47576,0.47576,0.62537,0,0,slippery;full,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,7,no_debt_estimator,pour,empty_cup,1,0,0,0.20476,2,0.18000,1.00000,0.63191,0.63191,0.57009,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,7,no_active_probe_selection,pour,empty_cup,1,0,0,0.21144,2,0.24000,1.00000,0.55435,0.55435,0.58882,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,7,no_tactile_belief_update,pour,empty_cup,0,1,0,0.22875,2,0.25000,1.00000,0.75681,0.75681,0.47923,0,0,slippery;full,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,7,no_language_vision_conflict_detector,pour,empty_cup,1,0,0,0.14776,2,0.25000,1.00000,0.47576,0.47576,0.62537,0,0,slippery;full,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,7,no_safety_gate,pour,empty_cup,1,0,0,0.14776,2,0.25000,1.00000,0.47576,0.47576,0.62537,0,0,slippery;full,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,7,no_probe_cost_regularizer,pour,empty_cup,0,1,0,0.15858,4,0.56000,1.00000,0.39821,0.39821,0.57930,0,0,full;slippery;heavy;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,7,no_calibration,pour,empty_cup,1,0,0,0.14776,2,0.25000,1.00000,0.47576,0.47576,0.90437,0,0,slippery;full,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,7,no_counterfactual_material_filter,pour,empty_cup,1,0,0,0.14776,2,0.25000,1.00000,0.47576,0.47576,0.62537,0,0,slippery;full,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,7,oracle_handoff,pour,empty_cup,1,0,0,0.00800,0,0.00000,1.00000,0.04000,0.04000,0.94997,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,8,grounding_debt_planner_v5,open,loose_lid_box,0,1,0,0.38493,2,0.23000,0.33333,0.90988,0.24321,0.37060,0,0,fragile;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,8,no_debt_estimator,open,loose_lid_box,0,1,0,0.44811,2,0.21000,0.33333,0.66443,0.00223,0.50471,0,0,slippery;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,8,no_active_probe_selection,open,loose_lid_box,0,1,0,0.46589,2,0.24000,0.00000,0.63980,0.36020,0.51320,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,8,no_tactile_belief_update,open,loose_lid_box,0,1,0,0.44772,2,0.23000,0.00000,0.63980,0.36020,0.51104,0,0,fragile;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,8,no_language_vision_conflict_detector,open,loose_lid_box,0,1,0,0.33483,2,0.25000,0.33333,0.91277,0.24611,0.35613,0,0,locked;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,8,no_safety_gate,open,loose_lid_box,0,1,0,0.38493,2,0.23000,0.33333,0.90988,0.24321,0.37060,0,0,fragile;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,8,no_probe_cost_regularizer,open,loose_lid_box,0,1,0,0.34062,4,0.55000,0.66667,0.93741,0.60408,0.26556,0,0,fragile;soft;locked;full,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,8,no_calibration,open,loose_lid_box,0,1,0,0.38493,2,0.23000,0.33333,0.90988,0.24321,0.64960,0,0,fragile;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,8,no_counterfactual_material_filter,open,loose_lid_box,0,1,0,0.38493,2,0.23000,0.33333,0.90988,0.24321,0.37060,0,0,fragile;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,8,oracle_handoff,open,loose_lid_box,1,0,0,0.01730,0,0.00000,1.00000,0.04000,0.04000,0.91878,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,9,grounding_debt_planner_v5,handoff,thin_shell,0,1,0,0.32050,2,0.18000,0.66667,0.30757,0.02577,0.69358,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,9,no_debt_estimator,handoff,thin_shell,0,1,0,0.32050,2,0.18000,0.66667,0.30757,0.02577,0.69358,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,9,no_active_probe_selection,handoff,thin_shell,0,1,0,0.31291,2,0.24000,0.66667,0.71091,0.37758,0.46224,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,9,no_tactile_belief_update,handoff,thin_shell,0,1,0,0.52026,2,0.18000,0.00000,0.63071,0.36929,0.52555,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,9,no_language_vision_conflict_detector,handoff,thin_shell,0,1,0,0.32050,2,0.18000,0.66667,0.30757,0.02577,0.69358,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,9,no_safety_gate,handoff,thin_shell,0,1,0,0.37281,2,0.18000,0.66667,0.30757,0.02577,0.69358,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,9,no_probe_cost_regularizer,handoff,thin_shell,0,1,0,0.19640,4,0.47000,1.00000,0.48467,0.48467,0.52805,0,0,slippery;fragile;heavy;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,9,no_calibration,handoff,thin_shell,0,1,0,0.32050,2,0.18000,0.66667,0.30757,0.02577,0.97258,1,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,9,no_counterfactual_material_filter,handoff,thin_shell,0,1,0,0.32050,2,0.18000,0.66667,0.30757,0.02577,0.69358,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,9,oracle_handoff,handoff,thin_shell,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,0.90480,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,10,grounding_debt_planner_v5,slide,glass_part,0,0,1,0.41789,1,0.08000,0.33333,0.58023,0.08644,0.54831,0,0,slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,10,no_debt_estimator,slide,glass_part,0,0,1,0.41789,1,0.08000,0.33333,0.58023,0.08644,0.54831,0,0,slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,10,no_active_probe_selection,slide,glass_part,0,0,1,0.40434,2,0.24000,0.33333,0.60306,0.06361,0.49757,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,10,no_tactile_belief_update,slide,glass_part,0,0,1,0.42967,1,0.08000,0.33333,0.64671,0.01996,0.51375,0,0,slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,10,no_language_vision_conflict_detector,slide,glass_part,0,0,1,0.41789,1,0.08000,0.33333,0.58023,0.08644,0.54831,0,0,slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,10,no_safety_gate,slide,glass_part,0,0,1,0.30985,2,0.21000,0.66667,0.56051,0.22717,0.52401,0,0,slippery;soft,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,10,no_probe_cost_regularizer,slide,glass_part,0,0,1,0.43110,2,0.18000,0.33333,0.58023,0.08644,0.53103,0,0,slippery;fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,10,no_calibration,slide,glass_part,0,0,1,0.41789,1,0.08000,0.33333,0.58023,0.08644,0.82731,1,0,slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,10,no_counterfactual_material_filter,slide,glass_part,0,0,1,0.41789,1,0.08000,0.33333,0.58023,0.08644,0.54831,0,0,slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,10,oracle_handoff,slide,glass_part,1,0,0,0.00984,0,0.00000,1.00000,0.04000,0.04000,0.88403,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,11,grounding_debt_planner_v5,insert,rigid_insert,0,1,0,0.31477,2,0.18000,0.66667,0.74627,0.41294,0.48129,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,11,no_debt_estimator,insert,rigid_insert,0,1,0,0.31477,2,0.18000,0.66667,0.74627,0.41294,0.48129,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,11,no_active_probe_selection,insert,rigid_insert,0,1,0,0.36926,2,0.24000,0.33333,0.88526,0.21859,0.38742,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,11,no_tactile_belief_update,insert,rigid_insert,0,1,0,0.38710,2,0.18000,0.00000,0.83077,0.16923,0.43736,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,11,no_language_vision_conflict_detector,insert,rigid_insert,0,1,0,0.31477,2,0.18000,0.66667,0.74627,0.41294,0.48129,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,11,no_safety_gate,insert,rigid_insert,0,1,0,0.31867,2,0.18000,0.66667,0.74627,0.41294,0.48129,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,11,no_probe_cost_regularizer,insert,rigid_insert,0,1,0,0.27465,4,0.48000,1.00000,0.72506,0.72506,0.41456,0,0,fragile;slippery;soft;full,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
adversarial_language_vision_trap,6,11,no_calibration,insert,rigid_insert,0,1,0,0.31477,2,0.18000,0.66667,0.74627,0.41294,0.76029,1,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_calibration
adversarial_language_vision_trap,6,11,no_counterfactual_material_filter,insert,rigid_insert,0,1,0,0.31477,2,0.18000,0.66667,0.74627,0.41294,0.48129,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_counterfactual_material_filter
adversarial_language_vision_trap,6,11,oracle_handoff,insert,rigid_insert,1,0,0,0.01446,0,0.00000,1.00000,0.04000,0.04000,0.92064,0,0,none,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,oracle_handoff
adversarial_language_vision_trap,6,12,grounding_debt_planner_v5,pick,ceramic_tool,1,0,0,0.22578,2,0.18000,0.33333,0.71040,0.04374,0.49051,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,grounding_debt_v5_full
adversarial_language_vision_trap,6,12,no_debt_estimator,pick,ceramic_tool,1,0,0,0.22578,2,0.18000,0.33333,0.71040,0.04374,0.49051,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_debt_estimator
adversarial_language_vision_trap,6,12,no_active_probe_selection,pick,ceramic_tool,1,0,0,0.18269,2,0.24000,0.33333,0.87298,0.20632,0.38437,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_active_probe_selection
adversarial_language_vision_trap,6,12,no_tactile_belief_update,pick,ceramic_tool,1,0,0,0.18487,2,0.18000,0.33333,0.86607,0.19941,0.40957,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_tactile_belief_update
adversarial_language_vision_trap,6,12,no_language_vision_conflict_detector,pick,ceramic_tool,1,0,0,0.22578,2,0.18000,0.33333,0.71040,0.04374,0.49051,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_language_vision_conflict_detector
adversarial_language_vision_trap,6,12,no_safety_gate,pick,ceramic_tool,1,0,0,0.16796,2,0.18000,0.33333,0.71040,0.04374,0.49051,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_safety_gate
adversarial_language_vision_trap,6,12,no_probe_cost_regularizer,pick,ceramic_tool,0,1,1,0.25027,4,0.49000,0.33333,0.70398,0.03731,0.40746,0,0,heavy;slippery;fragile;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,no_probe_cost_regularizer
