split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical
seen_clean,0,17,strong_tactile_then_policy,insert,rigid_insert,1,0,0,0.16082,6,0.79000,1.00000,0.29714,0.29714,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,17,grounding_debt_planner,insert,rigid_insert,0,0,1,0.33217,2,0.18000,1.00000,0.30469,0.30469,fragile;slippery,slip_or_drop,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,17,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.02198,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,18,language_prior_policy,pick,generic_part,1,0,0,0.15970,0,0.00000,1.00000,0.33645,0.33645,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,18,vision_language_policy,pick,generic_part,1,0,0,0.07698,0,0.00000,1.00000,0.25231,0.25231,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,18,uncertainty_threshold_policy,pick,generic_part,1,0,0,0.07698,0,0.00000,1.00000,0.25231,0.25231,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,18,passive_tactile_classifier,pick,generic_part,1,0,0,0.07951,2,0.24000,1.00000,0.30705,0.30705,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,18,greedy_active_touch,pick,generic_part,1,0,0,0.09527,2,0.30000,1.00000,0.25231,0.25231,full;soft,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,18,strong_tactile_then_policy,pick,generic_part,1,0,0,0.06184,6,0.79000,1.00000,0.26341,0.26341,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,18,grounding_debt_planner,pick,generic_part,1,0,0,0.06700,2,0.18000,1.00000,0.23323,0.23323,fragile;slippery,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,18,oracle_tactile_upper_bound,pick,generic_part,1,0,0,0.00859,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,19,language_prior_policy,pour,opaque_cup,1,0,0,0.09080,0,0.00000,1.00000,0.25574,0.25574,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,19,vision_language_policy,pour,opaque_cup,1,0,0,0.02663,0,0.00000,1.00000,0.21943,0.21943,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,19,uncertainty_threshold_policy,pour,opaque_cup,1,0,0,0.02663,0,0.00000,1.00000,0.21943,0.21943,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,19,passive_tactile_classifier,pour,opaque_cup,1,0,0,0.03818,2,0.24000,1.00000,0.12033,0.12033,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,19,greedy_active_touch,pour,opaque_cup,0,1,0,0.05058,2,0.28000,1.00000,0.21943,0.21943,soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,19,strong_tactile_then_policy,pour,opaque_cup,0,1,0,0.01898,6,0.79000,1.00000,0.07547,0.07547,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,19,grounding_debt_planner,pour,opaque_cup,1,0,0,0.04544,1,0.08000,1.00000,0.12247,0.12247,slippery,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,19,oracle_tactile_upper_bound,pour,opaque_cup,1,0,0,0.00626,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,20,language_prior_policy,open,loose_lid_box,1,0,0,0.22230,0,0.00000,1.00000,0.43774,0.43774,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,20,vision_language_policy,open,loose_lid_box,1,0,0,0.17772,0,0.00000,1.00000,0.41176,0.41176,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,20,uncertainty_threshold_policy,open,loose_lid_box,1,0,0,0.17772,0,0.00000,1.00000,0.41176,0.41176,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,20,passive_tactile_classifier,open,loose_lid_box,1,0,0,0.15890,2,0.24000,1.00000,0.41176,0.41176,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,20,greedy_active_touch,open,loose_lid_box,1,0,0,0.13230,2,0.23000,1.00000,0.29669,0.29669,slippery;locked,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,20,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.10128,6,0.79000,1.00000,0.27100,0.27100,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,20,grounding_debt_planner,open,loose_lid_box,1,0,0,0.13170,2,0.25000,1.00000,0.25142,0.25142,locked;fragile,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,20,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01704,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,21,language_prior_policy,handoff,thin_shell,1,0,0,0.11054,0,0.00000,1.00000,0.16940,0.16940,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,21,vision_language_policy,handoff,thin_shell,1,0,0,0.09996,0,0.00000,1.00000,0.30211,0.30211,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,21,uncertainty_threshold_policy,handoff,thin_shell,1,0,0,0.09996,0,0.00000,1.00000,0.30211,0.30211,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,21,passive_tactile_classifier,handoff,thin_shell,1,0,0,0.09305,2,0.24000,1.00000,0.26475,0.26475,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,21,greedy_active_touch,handoff,thin_shell,0,1,0,0.09158,2,0.32000,1.00000,0.30211,0.30211,locked;full,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,21,strong_tactile_then_policy,handoff,thin_shell,0,1,0,0.06911,6,0.79000,1.00000,0.22530,0.22530,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,21,grounding_debt_planner,handoff,thin_shell,1,0,0,0.09831,2,0.26000,1.00000,0.23853,0.23853,fragile;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,21,oracle_tactile_upper_bound,handoff,thin_shell,1,0,0,0.01219,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,22,language_prior_policy,slide,thin_shell,1,0,0,0.13731,0,0.00000,1.00000,0.55108,0.55108,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,22,vision_language_policy,slide,thin_shell,1,0,0,0.08616,0,0.00000,1.00000,0.45176,0.45176,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,22,uncertainty_threshold_policy,slide,thin_shell,1,0,0,0.13837,0,0.00000,1.00000,0.45176,0.45176,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,22,passive_tactile_classifier,slide,thin_shell,1,0,0,0.08781,2,0.24000,1.00000,0.40856,0.40856,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,22,greedy_active_touch,slide,thin_shell,0,1,0,0.07203,2,0.33000,1.00000,0.41284,0.41284,heavy;full,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,22,strong_tactile_then_policy,slide,thin_shell,0,1,0,0.05957,6,0.79000,1.00000,0.27270,0.27270,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,22,grounding_debt_planner,slide,thin_shell,1,0,0,0.09231,2,0.29000,1.00000,0.27093,0.27093,heavy;soft,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,22,oracle_tactile_upper_bound,slide,thin_shell,1,0,0,0.00741,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,23,language_prior_policy,insert,foam_insert,0,1,0,0.20333,0,0.00000,1.00000,0.32287,0.32287,none,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,23,vision_language_policy,insert,foam_insert,1,0,0,0.14949,0,0.00000,1.00000,0.32213,0.32213,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,23,uncertainty_threshold_policy,insert,foam_insert,1,0,0,0.14949,0,0.00000,1.00000,0.32213,0.32213,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,23,passive_tactile_classifier,insert,foam_insert,1,0,0,0.15308,2,0.24000,1.00000,0.35553,0.35553,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,23,greedy_active_touch,insert,foam_insert,0,1,0,0.14110,2,0.32000,1.00000,0.32213,0.32213,locked;full,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,23,strong_tactile_then_policy,insert,foam_insert,0,1,0,0.10027,6,0.79000,1.00000,0.27134,0.27134,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,23,grounding_debt_planner,insert,foam_insert,1,0,0,0.07549,2,0.23000,1.00000,0.23151,0.23151,soft;fragile,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,23,oracle_tactile_upper_bound,insert,foam_insert,1,0,0,0.00377,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,24,language_prior_policy,pick,ceramic_tool,1,0,0,0.10156,0,0.00000,1.00000,0.10577,0.10577,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,24,vision_language_policy,pick,ceramic_tool,1,0,0,0.08648,0,0.00000,1.00000,0.13157,0.13157,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,24,uncertainty_threshold_policy,pick,ceramic_tool,1,0,0,0.08648,0,0.00000,1.00000,0.13157,0.13157,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,24,passive_tactile_classifier,pick,ceramic_tool,1,0,0,0.09761,2,0.24000,1.00000,0.15878,0.15878,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,24,greedy_active_touch,pick,ceramic_tool,0,1,0,0.05622,2,0.30000,1.00000,0.13157,0.13157,soft;full,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,24,strong_tactile_then_policy,pick,ceramic_tool,0,1,0,0.06306,6,0.79000,1.00000,0.16388,0.16388,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,24,grounding_debt_planner,pick,ceramic_tool,1,0,0,0.08648,0,0.00000,1.00000,0.13157,0.13157,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,24,oracle_tactile_upper_bound,pick,ceramic_tool,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,25,language_prior_policy,pour,opaque_cup,0,1,0,0.31469,0,0.00000,1.00000,0.52464,0.52464,none,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,25,vision_language_policy,pour,opaque_cup,1,0,0,0.21258,0,0.00000,1.00000,0.27644,0.27644,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,25,uncertainty_threshold_policy,pour,opaque_cup,1,0,0,0.21258,0,0.00000,1.00000,0.27644,0.27644,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,25,passive_tactile_classifier,pour,opaque_cup,1,0,0,0.22427,2,0.24000,1.00000,0.35544,0.35544,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,25,greedy_active_touch,pour,opaque_cup,0,1,0,0.14666,2,0.28000,1.00000,0.27644,0.27644,soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,25,strong_tactile_then_policy,pour,opaque_cup,0,1,0,0.11661,6,0.79000,1.00000,0.26506,0.26506,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,25,grounding_debt_planner,pour,opaque_cup,1,0,0,0.16095,1,0.16000,1.00000,0.31750,0.31750,heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,25,oracle_tactile_upper_bound,pour,opaque_cup,1,0,0,0.01852,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,26,language_prior_policy,open,latched_box,1,0,0,0.25093,0,0.00000,1.00000,0.13934,0.13934,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,26,vision_language_policy,open,latched_box,1,0,0,0.19852,0,0.00000,1.00000,0.30277,0.30277,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,26,uncertainty_threshold_policy,open,latched_box,1,0,0,0.19852,0,0.00000,1.00000,0.30277,0.30277,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,26,passive_tactile_classifier,open,latched_box,1,0,0,0.15096,2,0.24000,1.00000,0.30277,0.30277,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,26,greedy_active_touch,open,latched_box,1,0,0,0.14690,2,0.25000,1.00000,0.30277,0.30277,slippery;full,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,26,strong_tactile_then_policy,open,latched_box,1,0,0,0.11953,6,0.79000,1.00000,0.32617,0.32617,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,26,grounding_debt_planner,open,latched_box,1,0,0,0.17917,2,0.25000,1.00000,0.31064,0.31064,locked;fragile,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,26,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.01303,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,27,language_prior_policy,handoff,thin_shell,0,1,0,0.19153,0,0.00000,1.00000,0.26767,0.26767,none,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,27,vision_language_policy,handoff,thin_shell,1,0,0,0.13666,0,0.00000,1.00000,0.24992,0.24992,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,27,uncertainty_threshold_policy,handoff,thin_shell,1,0,0,0.13666,0,0.00000,1.00000,0.24992,0.24992,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,27,passive_tactile_classifier,handoff,thin_shell,1,0,0,0.13516,2,0.24000,1.00000,0.21367,0.21367,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,27,greedy_active_touch,handoff,thin_shell,0,1,0,0.12009,2,0.30000,1.00000,0.24992,0.24992,soft;full,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,27,strong_tactile_then_policy,handoff,thin_shell,0,1,0,0.14351,6,0.79000,1.00000,0.23096,0.23096,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,27,grounding_debt_planner,handoff,thin_shell,1,0,0,0.13664,2,0.18000,1.00000,0.21320,0.21320,fragile;slippery,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,27,oracle_tactile_upper_bound,handoff,thin_shell,1,0,0,0.01900,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,28,language_prior_policy,slide,glass_part,1,0,0,0.06059,0,0.00000,1.00000,0.43196,0.43196,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,28,vision_language_policy,slide,glass_part,1,0,0,0.04803,0,0.00000,1.00000,0.39098,0.39098,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,28,uncertainty_threshold_policy,slide,glass_part,1,0,0,0.04803,0,0.00000,1.00000,0.39098,0.39098,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,28,passive_tactile_classifier,slide,glass_part,1,0,0,0.10644,2,0.24000,1.00000,0.32766,0.32766,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,28,greedy_active_touch,slide,glass_part,0,1,0,0.09367,2,0.31000,1.00000,0.26778,0.26778,locked;heavy,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,28,strong_tactile_then_policy,slide,glass_part,0,1,0,0.11463,6,0.79000,1.00000,0.38092,0.38092,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,28,grounding_debt_planner,slide,glass_part,1,0,0,0.07057,2,0.24000,1.00000,0.32244,0.32244,heavy;slippery,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,28,oracle_tactile_upper_bound,slide,glass_part,1,0,0,0.00565,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,29,language_prior_policy,insert,foam_insert,1,0,0,0.13932,0,0.00000,1.00000,0.36583,0.36583,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,29,vision_language_policy,insert,foam_insert,1,0,0,0.10707,0,0.00000,1.00000,0.36470,0.36470,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,29,uncertainty_threshold_policy,insert,foam_insert,1,0,0,0.10707,0,0.00000,1.00000,0.36470,0.36470,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,29,passive_tactile_classifier,insert,foam_insert,1,0,0,0.10438,2,0.24000,1.00000,0.33127,0.33127,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,29,greedy_active_touch,insert,foam_insert,1,0,0,0.08430,2,0.25000,1.00000,0.21893,0.21893,locked;fragile,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,29,strong_tactile_then_policy,insert,foam_insert,1,0,0,0.08609,6,0.79000,1.00000,0.22151,0.22151,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,29,grounding_debt_planner,insert,foam_insert,1,0,0,0.10797,1,0.10000,1.00000,0.21893,0.21893,fragile,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,29,oracle_tactile_upper_bound,insert,foam_insert,1,0,0,0.01296,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,30,language_prior_policy,pick,generic_part,1,0,0,0.18535,0,0.00000,1.00000,0.43211,0.43211,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,30,vision_language_policy,pick,generic_part,1,0,0,0.15034,0,0.00000,1.00000,0.35030,0.35030,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,30,uncertainty_threshold_policy,pick,generic_part,1,0,0,0.15034,0,0.00000,1.00000,0.35030,0.35030,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,30,passive_tactile_classifier,pick,generic_part,1,0,0,0.12832,2,0.24000,1.00000,0.29095,0.29095,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,30,greedy_active_touch,pick,generic_part,1,0,0,0.12390,2,0.23000,1.00000,0.25080,0.25080,locked;slippery,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,30,strong_tactile_then_policy,pick,generic_part,1,0,0,0.12238,6,0.79000,1.00000,0.28432,0.28432,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,30,grounding_debt_planner,pick,generic_part,1,0,0,0.13078,2,0.18000,1.00000,0.24525,0.24525,slippery;fragile,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,30,oracle_tactile_upper_bound,pick,generic_part,1,0,0,0.01338,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,31,language_prior_policy,pour,empty_cup,0,1,0,0.24376,0,0.00000,1.00000,0.44540,0.44540,none,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,31,vision_language_policy,pour,empty_cup,1,0,0,0.21014,0,0.00000,0.66667,0.51686,0.18353,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,31,uncertainty_threshold_policy,pour,empty_cup,1,0,0,0.22297,0,0.00000,0.66667,0.51686,0.18353,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,31,passive_tactile_classifier,pour,empty_cup,1,0,0,0.19211,2,0.24000,0.66667,0.46043,0.12710,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,31,greedy_active_touch,pour,empty_cup,0,1,0,0.13537,2,0.33000,1.00000,0.41380,0.41380,full;heavy,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,31,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.14609,6,0.79000,1.00000,0.47099,0.47099,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,31,grounding_debt_planner,pour,empty_cup,1,0,0,0.14678,2,0.33000,1.00000,0.41380,0.41380,full;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,31,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01381,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,32,language_prior_policy,open,loose_lid_box,1,0,0,0.09193,0,0.00000,1.00000,0.11065,0.11065,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,32,vision_language_policy,open,loose_lid_box,1,0,0,0.27210,0,0.00000,1.00000,0.47571,0.47571,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,32,uncertainty_threshold_policy,open,loose_lid_box,1,0,0,0.27210,0,0.00000,1.00000,0.47571,0.47571,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,32,passive_tactile_classifier,open,loose_lid_box,1,0,0,0.26623,2,0.24000,1.00000,0.47571,0.47571,slippery;heavy,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,32,greedy_active_touch,open,loose_lid_box,1,0,0,0.08914,2,0.32000,1.00000,0.23561,0.23561,locked;full,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,32,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.08942,6,0.79000,1.00000,0.28678,0.28678,fragile;slippery;heavy;full;soft;locked,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,32,grounding_debt_planner,open,loose_lid_box,1,0,0,0.14235,2,0.25000,1.00000,0.21144,0.21144,locked;fragile,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,32,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01217,0,0.00000,1.00000,0.04000,0.04000,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
seen_clean,0,33,language_prior_policy,handoff,generic_part,1,0,0,0.14147,0,0.00000,1.00000,0.21805,0.21805,none,success,0.08000,0.05000,0.08000,0.03000,0.10000
