split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,confidence,false_safe_confidence,abstain,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,probe_budget_pressure,adversarial_trap,risk_budget,confidence_threshold,coverage,fixed_risk_success,fixed_risk_false_safe
combined_hard_shift,8,15,calibrated_debt_threshold,insert,rigid_insert,0,0,0,0.85000,2,0.23000,1.00000,0.72792,0.72792,0.47630,0,1,soft;fragile,abstained,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,15,counterfactual_material_filter,insert,rigid_insert,1,0,0,0.21786,2,0.23000,1.00000,0.70983,0.70983,0.48571,0,0,soft;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,15,grounding_debt_planner_v5,insert,rigid_insert,1,0,0,0.18449,2,0.18000,0.66667,0.60750,0.27417,0.56215,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,16,passive_tactile_classifier,pick,dense_block,1,0,0,0.16033,2,0.24000,1.00000,0.75454,0.75454,0.52559,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,16,strong_tactile_then_policy,pick,dense_block,0,1,0,0.11466,6,0.79000,1.00000,0.57968,0.57968,0.45965,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,16,risk_aware_touch_policy,pick,dense_block,1,0,0,0.10212,2,0.26000,1.00000,0.57899,0.57899,0.61054,0,0,fragile;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,16,calibrated_debt_threshold,pick,dense_block,1,0,0,0.10762,2,0.18000,0.66667,0.57255,0.23922,0.62934,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,16,counterfactual_material_filter,pick,dense_block,1,0,0,0.15776,2,0.24000,1.00000,0.73202,0.73202,0.52530,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,16,grounding_debt_planner_v5,pick,dense_block,1,0,0,0.10550,2,0.18000,0.66667,0.56069,0.22735,0.63551,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,17,passive_tactile_classifier,pour,opaque_cup,0,1,0,0.34799,2,0.24000,0.66667,0.48448,0.15115,0.64220,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,17,strong_tactile_then_policy,pour,opaque_cup,0,1,0,0.26719,6,0.79000,0.66667,0.55356,0.22022,0.44941,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,17,risk_aware_touch_policy,pour,opaque_cup,0,1,0,0.20503,1,0.08000,1.00000,0.28958,0.28958,0.78156,1,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,17,calibrated_debt_threshold,pour,opaque_cup,0,1,0,0.20503,1,0.08000,1.00000,0.28958,0.28958,0.76956,1,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,17,counterfactual_material_filter,pour,opaque_cup,0,1,0,0.20560,1,0.08000,1.00000,0.28009,0.28009,0.77450,1,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,17,grounding_debt_planner_v5,pour,opaque_cup,0,1,0,0.20560,1,0.08000,1.00000,0.28009,0.28009,0.77450,1,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,18,passive_tactile_classifier,open,latched_box,0,0,1,0.49694,2,0.24000,0.66667,0.52570,0.19237,0.60963,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,18,strong_tactile_then_policy,open,latched_box,0,0,1,0.45982,6,0.79000,0.66667,0.68997,0.35663,0.36734,0,0,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,18,risk_aware_touch_policy,open,latched_box,0,0,1,0.45954,2,0.25000,0.66667,0.68329,0.34995,0.51290,0,0,fragile;locked,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,18,calibrated_debt_threshold,open,latched_box,0,0,1,0.45954,2,0.25000,0.66667,0.68329,0.34995,0.50090,0,0,locked;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,18,counterfactual_material_filter,open,latched_box,0,0,1,0.45610,2,0.25000,0.66667,0.69758,0.36425,0.49346,0,0,locked;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,18,grounding_debt_planner_v5,open,latched_box,0,0,1,0.45610,2,0.25000,0.66667,0.69758,0.36425,0.49346,0,0,fragile;locked,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,19,passive_tactile_classifier,handoff,ceramic_tool,0,1,0,0.24652,2,0.24000,1.00000,0.59669,0.59669,0.60808,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,19,strong_tactile_then_policy,handoff,ceramic_tool,0,1,0,0.30829,6,0.79000,1.00000,0.61069,0.61069,0.44393,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,19,risk_aware_touch_policy,handoff,ceramic_tool,0,1,0,0.28816,2,0.18000,0.66667,0.78593,0.45259,0.53080,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,19,calibrated_debt_threshold,handoff,ceramic_tool,0,1,0,0.28816,2,0.18000,0.66667,0.78593,0.45259,0.51880,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,19,counterfactual_material_filter,handoff,ceramic_tool,0,1,0,0.28206,1,0.08000,0.66667,0.76417,0.43084,0.54701,0,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,19,grounding_debt_planner_v5,handoff,ceramic_tool,0,1,0,0.28976,2,0.18000,0.66667,0.79206,0.45872,0.51561,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,20,passive_tactile_classifier,slide,dense_block,0,0,1,0.38394,2,0.24000,0.66667,0.61254,0.27921,0.55391,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,20,strong_tactile_then_policy,slide,dense_block,0,0,1,0.30065,6,0.79000,0.33333,0.62548,0.04118,0.39031,0,0,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,20,risk_aware_touch_policy,slide,dense_block,0,0,1,0.57336,2,0.21000,0.33333,0.36450,0.30216,0.68711,0,0,soft;slippery,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,20,calibrated_debt_threshold,slide,dense_block,0,0,1,0.34251,2,0.24000,1.00000,0.63205,0.63205,0.53176,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,20,counterfactual_material_filter,slide,dense_block,0,0,1,0.32542,2,0.24000,1.00000,0.60071,0.60071,0.54806,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,20,grounding_debt_planner_v5,slide,dense_block,0,0,1,0.57780,2,0.21000,0.33333,0.34740,0.31926,0.68400,0,0,slippery;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,21,passive_tactile_classifier,insert,rigid_insert,0,0,1,0.31656,2,0.24000,0.66667,0.85797,0.52464,0.45010,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,21,strong_tactile_then_policy,insert,rigid_insert,0,0,1,0.35790,6,0.79000,0.33333,0.78780,0.12113,0.32972,0,0,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,21,risk_aware_touch_policy,insert,rigid_insert,0,0,1,0.41646,2,0.23000,0.66667,0.62574,0.29241,0.56875,0,0,fragile;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,21,calibrated_debt_threshold,insert,rigid_insert,0,0,1,0.39456,2,0.18000,0.33333,0.80903,0.14236,0.48467,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,21,counterfactual_material_filter,insert,rigid_insert,0,0,1,0.35024,2,0.21000,0.66667,0.69438,0.36105,0.52739,0,0,soft;slippery,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,21,grounding_debt_planner_v5,insert,rigid_insert,0,0,1,0.40086,2,0.18000,0.33333,0.78141,0.11474,0.49904,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,22,passive_tactile_classifier,pick,dense_block,1,0,0,0.14125,2,0.24000,1.00000,0.70394,0.70394,0.52928,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,22,strong_tactile_then_policy,pick,dense_block,0,1,0,0.09023,6,0.79000,1.00000,0.67529,0.67529,0.38730,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,22,risk_aware_touch_policy,pick,dense_block,1,0,0,0.15021,2,0.18000,1.00000,0.62185,0.62185,0.59308,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,22,calibrated_debt_threshold,pick,dense_block,1,0,0,0.14676,2,0.24000,1.00000,0.68125,0.68125,0.52907,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,22,counterfactual_material_filter,pick,dense_block,1,0,0,0.14923,2,0.24000,1.00000,0.67248,0.67248,0.53363,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,22,grounding_debt_planner_v5,pick,dense_block,1,0,0,0.15256,2,0.18000,1.00000,0.60804,0.60804,0.58826,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,23,passive_tactile_classifier,pour,empty_cup,0,1,0,0.34674,2,0.24000,0.66667,0.67241,0.33907,0.52391,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,23,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.34283,6,0.79000,0.66667,0.68635,0.35301,0.35979,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,23,risk_aware_touch_policy,pour,empty_cup,0,1,0,0.25310,1,0.08000,0.66667,0.59785,0.26452,0.60069,0,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,23,calibrated_debt_threshold,pour,empty_cup,0,1,0,0.25310,1,0.08000,0.66667,0.59785,0.26452,0.58869,0,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,23,counterfactual_material_filter,pour,empty_cup,0,1,0,0.24889,1,0.08000,0.66667,0.61222,0.27889,0.58122,0,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,23,grounding_debt_planner_v5,pour,empty_cup,0,1,0,0.24889,1,0.08000,0.66667,0.61222,0.27889,0.58122,0,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,24,passive_tactile_classifier,open,latched_box,1,0,0,0.22402,2,0.24000,0.66667,0.62069,0.28735,0.59431,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,24,strong_tactile_then_policy,open,latched_box,0,1,0,0.19553,6,0.79000,1.00000,0.63350,0.63350,0.43078,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,24,risk_aware_touch_policy,open,latched_box,1,0,0,0.14905,2,0.23000,1.00000,0.55592,0.55592,0.62588,0,0,soft;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,24,calibrated_debt_threshold,open,latched_box,0,1,0,0.19285,2,0.25000,0.66667,0.63644,0.30310,0.55934,0,0,fragile;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,24,counterfactual_material_filter,open,latched_box,0,1,0,0.17596,2,0.28000,1.00000,0.66222,0.66222,0.52904,0,0,soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,24,grounding_debt_planner_v5,open,latched_box,1,0,0,0.14586,2,0.23000,1.00000,0.54170,0.54170,0.62128,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,25,passive_tactile_classifier,handoff,thin_shell,0,1,0,0.24727,2,0.24000,0.33333,0.77148,0.10481,0.53942,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,25,strong_tactile_then_policy,handoff,thin_shell,0,1,0,0.23540,6,0.79000,0.66667,0.75338,0.42005,0.39196,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,25,risk_aware_touch_policy,handoff,thin_shell,1,0,0,0.14764,2,0.26000,0.66667,0.74909,0.41576,0.54473,0,0,fragile;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,25,calibrated_debt_threshold,handoff,thin_shell,1,0,0,0.14764,2,0.26000,0.66667,0.74909,0.41576,0.53273,0,0,fragile;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,25,counterfactual_material_filter,handoff,thin_shell,1,0,0,0.14814,2,0.26000,0.66667,0.73692,0.40359,0.53906,0,0,heavy;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,25,grounding_debt_planner_v5,handoff,thin_shell,1,0,0,0.11975,2,0.18000,0.66667,0.79448,0.46115,0.53658,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,26,passive_tactile_classifier,slide,glass_part,0,1,0,0.35690,2,0.24000,0.33333,0.41596,0.25071,0.67933,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,26,strong_tactile_then_policy,slide,glass_part,0,1,0,0.39441,6,0.79000,0.66667,0.45981,0.12647,0.49966,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,26,risk_aware_touch_policy,slide,glass_part,0,1,0,0.29228,1,0.08000,0.33333,0.39104,0.27563,0.73031,1,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,26,calibrated_debt_threshold,slide,glass_part,0,1,0,0.29228,1,0.08000,0.33333,0.39104,0.27563,0.71831,0,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,26,counterfactual_material_filter,slide,glass_part,0,1,0,0.29001,1,0.08000,0.33333,0.38162,0.28504,0.72321,1,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,26,grounding_debt_planner_v5,slide,glass_part,0,1,0,0.29001,1,0.08000,0.33333,0.38162,0.28504,0.72321,1,0,slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,27,passive_tactile_classifier,insert,foam_insert,0,1,0,0.37185,2,0.24000,0.66667,0.61129,0.27796,0.54792,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,27,strong_tactile_then_policy,insert,foam_insert,0,1,0,0.30666,6,0.79000,1.00000,0.67697,0.67697,0.35690,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,27,risk_aware_touch_policy,insert,foam_insert,0,1,0,0.25734,2,0.23000,1.00000,0.76116,0.76116,0.46788,0,0,fragile;soft,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,27,calibrated_debt_threshold,insert,foam_insert,0,1,0,0.29991,2,0.18000,0.66667,0.62872,0.29538,0.54798,0,0,fragile;slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,27,counterfactual_material_filter,insert,foam_insert,0,1,0,0.30076,2,0.18000,0.66667,0.62728,0.29395,0.54873,0,0,fragile;slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,27,grounding_debt_planner_v5,insert,foam_insert,0,1,0,0.30076,2,0.18000,0.66667,0.62728,0.29395,0.54873,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,28,passive_tactile_classifier,pick,generic_part,1,0,0,0.17603,2,0.24000,0.66667,0.84563,0.51229,0.47150,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,28,strong_tactile_then_policy,pick,generic_part,1,0,0,0.19277,6,0.79000,0.66667,0.74817,0.41484,0.36530,0,0,fragile;slippery;heavy;full;soft;locked,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,28,risk_aware_touch_policy,pick,generic_part,1,0,0,0.16541,2,0.18000,0.66667,0.64147,0.30814,0.59878,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,28,calibrated_debt_threshold,pick,generic_part,1,0,0,0.16541,2,0.18000,0.66667,0.64147,0.30814,0.58678,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,28,counterfactual_material_filter,pick,generic_part,1,0,0,0.16864,2,0.18000,0.66667,0.62649,0.29316,0.59457,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,28,grounding_debt_planner_v5,pick,generic_part,1,0,0,0.16864,2,0.18000,0.66667,0.62649,0.29316,0.59457,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,29,passive_tactile_classifier,pour,opaque_cup,0,0,1,0.25364,2,0.24000,0.33333,0.44303,0.22363,0.62518,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,29,strong_tactile_then_policy,pour,opaque_cup,0,1,0,0.20464,6,0.79000,0.33333,0.57958,0.08709,0.39730,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,29,risk_aware_touch_policy,pour,opaque_cup,1,0,0,0.23426,2,0.18000,0.33333,0.41028,0.25639,0.66333,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,29,calibrated_debt_threshold,pour,opaque_cup,0,0,1,0.25435,1,0.08000,0.33333,0.41028,0.25639,0.66823,0,0,slippery,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,29,counterfactual_material_filter,pour,opaque_cup,0,0,1,0.28495,0,0.00000,0.33333,0.28861,0.37806,0.74206,1,0,none,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,29,grounding_debt_planner_v5,pour,opaque_cup,0,0,1,0.25069,1,0.08000,0.33333,0.42667,0.23999,0.65970,0,0,slippery,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,30,passive_tactile_classifier,open,loose_lid_box,1,0,0,0.26678,2,0.24000,1.00000,0.56980,0.56980,0.54848,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,30,strong_tactile_then_policy,open,loose_lid_box,0,0,1,0.32213,6,0.79000,0.66667,0.71468,0.38135,0.31627,0,0,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,30,risk_aware_touch_policy,open,loose_lid_box,0,0,1,0.34854,2,0.28000,0.66667,0.61628,0.28295,0.49263,0,0,locked;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,30,calibrated_debt_threshold,open,loose_lid_box,0,0,0,0.85000,2,0.25000,0.66667,0.67342,0.34009,0.46781,0,1,locked;fragile,abstained,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,30,counterfactual_material_filter,open,loose_lid_box,0,0,1,0.35151,2,0.28000,0.66667,0.61719,0.28385,0.48016,0,0,locked;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,30,grounding_debt_planner_v5,open,loose_lid_box,0,0,1,0.37851,2,0.25000,0.66667,0.68142,0.34809,0.46365,0,0,fragile;locked,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
combined_hard_shift,8,31,passive_tactile_classifier,handoff,thin_shell,0,1,0,0.20284,2,0.24000,1.00000,0.60839,0.60839,0.55684,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.02,0.90,0,0,0
